الشهر|رقم_الدعوي|الموضوع|تصنيفات_الأحكام|منطوق_الحكم|العضو
إبريل 2025|١٩٨٢ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|٢١٣٧ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|٢١٤٢ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|٢١٤٣ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|٢١٤٤ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|٢١٤٥ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|٢١٤٦ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|٢١٤٧ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
إبريل 2025|٢١٤٨ لسنة ٥٣ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعين- للاختصاص، وأبقت الفصل في المصروفات. صدر هذا الحكم وتلى علنا بالجلسة المنعقدة يوم الأحد الموافق|محمد أحمد محمد سليم
ديسمبر 2024|١٢٥٤٩ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعون- للاختصاص، وأبقت الفصل في المصروفات.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٦٣٢ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعون- للاختصاص، وأبقت الفصل في المصروفات.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٨٥٠ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعون- للاختصاص، وأبقت الفصل في المصروفات.|محمد أحمد محمد سليم
ديسمبر 2024|١٢٨٥١ لسنة ٥٢ ق|إعادة حساب الحوافز والبدلات|أحكام بعدم الإختصــــاص|بعدم اختصاصها نوعيا بنظر الدعوى، وأمرت بإحالتها بحالتها إلى محكمة القضاء الإداري بمحافظة كفر الشيخ ـ الدائرة السابعة والسبعون- للاختصاص، وأبقت الفصل في المصروفات.|محمد أحمد محمد سليم
مايو 2025|٢٩٧ لسنة ٥٢ ق|إعادة التعيين بالمؤهل الأعلى.||بقبول الدعوي شكلًا وبالإلغاء|محمد أحمد محمد سليم
يناير 2025|١١٧٧٨ لسنة ٥٢ ق|إعادة التعيين بالمؤهل الأعلى.||بقبول الدعوي شكلًا وبالإلغاء|محمد أحمد محمد سليم
فبراير 2025|٤١٧٥ لسنة ٥٢ ق|إعادة التعيين بالمؤهل الأعلى.|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
فبراير 2025|٤٢١٣ لسنة ٥٢ ق|إعادة التعيين بالمؤهل الأعلى.|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
مايو 2025|١٥٧٤ لسنة ٥٣ ق|إعادة التعيين بالمؤهل الأعلى.|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
يونيو 2025|٢١٢٤ لسنة ٥٣ ق|إعادة التعيين بالمؤهل الأعلى.|أحكام بالرفض|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
يونيو 2025|١٨٨٠ لسنة ٥٣ ق|إعادة التعيين بالمؤهل الأعلى.||بعدم جواز نظر الدعوي (سابقة الفصل)|محمد أحمد محمد سليم
مايو 2025|١٨٠٢ لسنة ٥٣ ق|ضم مدة الخدمة العسكرية|أحكام بالأحقية / الإلــــغاء|بقبول الدعوى شكلا،وبالأحقية|محمد أحمد محمد سليم
اغسطس 2025 |٢٧٨٨ لسنة ٥٢ ق|غير محدد|غير محدد|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
اغسطس 2025 |٢٨٥٤ لسنة ٥٢ ق|غير محدد|غير محدد|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
اغسطس 2025 |٢٩١٥ لسنة ٥٣ ق|غير محدد|غير محدد|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
اغسطس 2025 |٣٠٢٣ لسنة ٥٣ ق|غير محدد|غير محدد|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
اغسطس 2025 |٣٠٨٠ لسنة ٥٣ ق|غير محدد|غير محدد|بقبول الدعوي شكلًا ،ـ ورفضـــــــــــــها موضوعًا.|محمد أحمد محمد سليم
اغسطس 2025 |٣١١١ لسنة ٥٣ ق|غير محدد|غير محدد|غير محدد|محمد أحمد محمد سليم
اغسطس 2025 |٣١٢١ لسنة ٥٣ ق|غير محدد|غير محدد|غير محدد|محمد أحمد محمد سليم
اغسطس 2025 |٣١٢٢ لسنة ٥٣ ق|غير محدد|غير محدد|غير محدد|محمد أحمد محمد سليم
اغسطس 2025 |٣١٢٥ لسنة ٥٣ ق|غير محدد|غير محدد|غير محدد|محمد أحمد محمد سليم
اغسطس 2025 |٣١٢٨ لسنة ٥٣ ق|غير محدد|غير محدد|غير محدد|محمد أحمد محمد سليم
اغسطس 2025 |٣٦ لسنة ٥٢ ق|غير محدد|غير محدد|غير محدد|محمد أحمد محمد سليم
اغسطس 2025 |٥٢٠١ لسنة ٥٢ ق|غير محدد|غير محدد|غير محدد|محمد أحمد محمد سليم
اغسطس 2025 |٦٠٠٨ لسنة ٥١ ق|غير محدد|غير محدد|غير محدد|محمد أحمد محمد سليم
